week,region,store_id,product_category,promotion_flag,forecast_units,actual_units,stockout_hours,unit_price_dkk,ending_inventory
12,Sjælland,Store_20,Dairy,0,119,115,0,27.37,4
12,Sjælland,Store_20,Meat,0,95,39,0,30.82,56
12,Sjælland,Store_20,Produce,1,151,159,18,12.36,0
12,Sjælland,Store_20,Bakery,1,195,153,0,17.53,42
12,Sjælland,Store_20,Frozen,1,162,111,0,39.61,51
12,Sjælland,Store_20,Dry Goods,1,129,120,0,28.57,9
12,Sjælland,Store_21,Dairy,1,90,76,0,29.5,14
12,Sjælland,Store_21,Meat,0,189,109,0,26.1,80
12,Sjælland,Store_21,Produce,0,186,173,0,10.55,13
12,Sjælland,Store_21,Bakery,1,152,160,19,28.78,0
12,Sjælland,Store_21,Frozen,0,133,75,0,16.5,58
12,Sjælland,Store_21,Dry Goods,1,137,95,0,19.98,42
12,Sjælland,Store_22,Dairy,0,147,87,0,34.75,60
12,Sjælland,Store_22,Meat,1,161,146,0,35.92,15
12,Sjælland,Store_22,Produce,0,192,203,0,15.89,0
12,Sjælland,Store_22,Bakery,1,107,94,0,22.47,13
12,Sjælland,Store_22,Frozen,1,83,118,11,29.91,0
12,Sjælland,Store_22,Dry Goods,1,97,101,2,23.8,0
12,Sjælland,Store_23,Dairy,0,187,190,0,35.82,0
12,Sjælland,Store_23,Meat,0,179,233,0,13.82,0
12,Sjælland,Store_23,Produce,1,83,116,2,20.19,0
12,Sjælland,Store_23,Bakery,1,164,151,0,32.82,13
12,Sjælland,Store_23,Frozen,0,180,184,0,23.11,0
12,Sjælland,Store_23,Dry Goods,0,167,124,0,24.92,43
12,Sjælland,Store_24,Dairy,0,146,95,0,17.71,51
12,Sjælland,Store_24,Meat,1,157,138,0,28.33,19
12,Sjælland,Store_24,Produce,0,123,79,0,35.1,44
12,Sjælland,Store_24,Bakery,1,181,112,0,30.95,69
12,Sjælland,Store_24,Frozen,0,148,55,0,24.92,93
12,Sjælland,Store_24,Dry Goods,1,153,164,10,36.15,0
12,Sjælland,Store_25,Dairy,0,113,101,0,31.49,12
12,Sjælland,Store_25,Meat,0,177,186,0,22.63,0
12,Sjælland,Store_25,Produce,1,146,161,19,16.38,0
12,Sjælland,Store_25,Bakery,1,176,211,6,36.01,0
12,Sjælland,Store_25,Frozen,1,158,207,2,18.29,0
12,Sjælland,Store_25,Dry Goods,1,105,109,2,22.45,0
13,Sjælland,Store_01,Dairy,1,112,96,0,24.82,16
13,Sjælland,Store_01,Meat,1,169,142,0,28.28,27
13,Sjælland,Store_01,Produce,1,195,273,10,11.69,0
13,Sjælland,Store_01,Bakery,0,88,95,0,29.73,0
13,Sjælland,Store_01,Frozen,1,193,252,2,18.22,0
13,Sjælland,Store_01,Dry Goods,1,81,48,0,17.78,33
13,Sjælland,Store_02,Dairy,0,126,121,0,24.77,5
13,Sjælland,Store_02,Meat,0,163,115,0,34.8,48
13,Sjælland,Store_02,Produce,1,104,107,11,38.84,0
13,Sjælland,Store_02,Bakery,1,168,169,7,38.25,0
13,Sjælland,Store_02,Frozen,1,166,160,0,29.86,6
13,Sjælland,Store_02,Dry Goods,1,174,200,6,23.49,0
13,Sjælland,Store_03,Dairy,1,165,216,15,29.91,0
13,Sjælland,Store_03,Meat,0,112,120,0,18.78,0
13,Sjælland,Store_03,Produce,0,90,105,0,14.44,0
13,Sjælland,Store_03,Bakery,1,143,66,0,22.36,77
13,Sjælland,Store_03,Frozen,0,171,190,0,31.16,0
13,Sjælland,Store_03,Dry Goods,1,100,105,23,10.04,0
13,Sjælland,Store_04,Dairy,1,124,173,2,12.23,0
13,Sjælland,Store_04,Meat,0,134,114,0,11.44,20
13,Sjælland,Store_04,Produce,1,128,96,0,27.41,32
13,Sjælland,Store_04,Bakery,1,97,109,8,15.64,0
13,Sjælland,Store_04,Frozen,1,117,129,22,15.37,0
13,Sjælland,Store_04,Dry Goods,1,117,153,23,17.36,0
13,Sjælland,Store_05,Dairy,0,96,109,0,12.77,0
13,Sjælland,Store_05,Meat,1,112,83,0,25.4,29
13,Sjælland,Store_05,Produce,1,187,173,0,13.38,14
13,Sjælland,Store_05,Bakery,1,124,90,0,28.1,34
13,Sjælland,Store_05,Frozen,0,146,151,0,36.82,0
13,Sjælland,Store_05,Dry Goods,1,120,88,0,23.15,32
13,Sjælland,Store_06,Dairy,0,160,102,0,19.59,58
13,Sjælland,Store_06,Meat,1,199,202,19,14.42,0
13,Sjælland,Store_06,Produce,0,156,175,0,15.7,0
13,Sjælland,Store_06,Bakery,0,174,196,0,24.31,0
13,Sjælland,Store_06,Frozen,1,86,101,6,25.01,0
13,Sjælland,Store_06,Dry Goods,0,168,188,0,10.94,0
13,Jylland,Store_07,Dairy,1,116,150,14,19.67,0
13,Jylland,Store_07,Meat,1,161,133,0,25.53,28
13,Jylland,Store_07,Produce,1,110,59,0,18.01,51
13,Jylland,Store_07,Bakery,1,146,153,8,27.39,0
13,Jylland,Store_07,Frozen,1,146,152,12,15.08,0
13,Jylland,Store_07,Dry Goods,1,119,110,0,35.14,9
13,Sjælland,Store_08,Dairy,1,98,103,2,30.34,0
13,Sjælland,Store_08,Meat,1,169,209,17,20.32,0
13,Sjælland,Store_08,Produce,0,112,162,0,33.87,0
13,Sjælland,Store_08,Bakery,0,133,151,0,32.86,0
13,Sjælland,Store_08,Frozen,1,174,162,0,23.12,12
13,Sjælland,Store_08,Dry Goods,0,153,128,0,12.17,25
13,Jylland,Store_09,Dairy,0,169,184,0,11.64,0
13,Jylland,Store_09,Meat,1,80,60,0,10.16,20
13,Jylland,Store_09,Produce,1,172,244,20,26.27,0
13,Jylland,Store_09,Bakery,1,147,123,0,38.79,24
13,Jylland,Store_09,Frozen,0,81,85,0,37.44,0
13,Jylland,Store_09,Dry Goods,0,107,87,0,27.4,20
13,Sjælland,Store_10,Dairy,1,135,104,0,23.9,31
13,Sjælland,Store_10,Meat,1,104,131,21,32.25,0
13,Sjælland,Store_10,Produce,0,144,138,0,34.46,6
13,Sjælland,Store_10,Bakery,1,117,85,0,17.42,32
13,Sjælland,Store_10,Frozen,1,165,169,19,15.89,0
13,Sjælland,Store_10,Dry Goods,1,151,168,14,21.75,0
13,Jylland,Store_11,Dairy,1,96,131,20,13.09,0
13,Jylland,Store_11,Meat,1,141,146,23,31.26,0
13,Jylland,Store_11,Produce,0,127,149,0,32.49,0
13,Jylland,Store_11,Bakery,1,89,118,3,28.97,0
13,Jylland,Store_11,Frozen,0,123,57,0,37.73,66
13,Jylland,Store_11,Dry Goods,0,80,77,0,21.76,3
13,Sjælland,Store_12,Dairy,1,185,244,4,14.41,0
13,Sjælland,Store_12,Meat,1,136,165,13,15.6,0
13,Sjælland,Store_12,Produce,0,103,153,0,19.55,0
13,Sjælland,Store_12,Bakery,0,110,95,0,31.58,15
13,Sjælland,Store_12,Frozen,1,123,108,0,22.46,15
13,Sjælland,Store_12,Dry Goods,1,97,111,2,23.79,0
13,Sjælland,Store_13,Dairy,1,81,41,0,21.43,40
13,Sjælland,Store_13,Meat,1,185,226,23,23.55,0
13,Sjælland,Store_13,Produce,1,114,106,0,21.77,8
13,Sjælland,Store_13,Bakery,1,163,109,0,22.4,54
13,Sjælland,Store_13,Frozen,0,117,177,0,16.22,0
13,Sjælland,Store_13,Dry Goods,1,143,155,18,24.13,0
13,Sjælland,Store_14,Dairy,0,92,90,0,34.62,2
13,Sjælland,Store_14,Meat,1,130,105,0,35.99,25
13,Sjælland,Store_14,Produce,0,124,154,0,18.87,0
13,Sjælland,Store_14,Bakery,1,145,169,11,22.32,0
13,Sjælland,Store_14,Frozen,0,184,173,0,18.7,11
13,Sjælland,Store_14,Dry Goods,0,135,167,0,28.82,0
13,Sjælland,Store_15,Dairy,1,153,164,10,10.25,0
13,Sjælland,Store_15,Meat,1,186,184,0,32.47,2
13,Sjælland,Store_15,Produce,0,96,151,0,29.61,0
13,Sjælland,Store_15,Bakery,0,83,121,0,21.66,0
13,Sjælland,Store_15,Frozen,1,105,161,4,13.14,0
13,Sjælland,Store_15,Dry Goods,1,95,50,0,21.51,45
13,Jylland,Store_16,Dairy,1,141,141,0,34.05,0
13,Jylland,Store_16,Meat,1,197,138,0,24.49,59
13,Jylland,Store_16,Produce,1,181,104,0,36.55,77
13,Jylland,Store_16,Bakery,1,130,127,0,33.45,3
13,Jylland,Store_16,Frozen,1,123,120,0,18.77,3
13,Jylland,Store_16,Dry Goods,1,171,162,0,24.77,9
13,Jylland,Store_17,Dairy,1,146,212,18,17.34,0
13,Jylland,Store_17,Meat,1,166,137,0,24.18,29
13,Jylland,Store_17,Produce,1,181,241,23,12.39,0
13,Jylland,Store_17,Bakery,1,115,141,4,35.6,0
13,Jylland,Store_17,Frozen,1,190,146,0,39.32,44
13,Jylland,Store_17,Dry Goods,0,112,144,0,13.66,0
13,Sjælland,Store_18,Dairy,1,149,221,10,14.92,0
13,Sjælland,Store_18,Meat,0,187,226,0,39.06,0
13,Sjælland,Store_18,Produce,1,153,146,0,38.51,7
13,Sjælland,Store_18,Bakery,0,158,170,0,30.8,0
13,Sjælland,Store_18,Frozen,1,181,273,8,14.51,0
13,Sjælland,Store_18,Dry Goods,0,150,163,0,27.59,0
13,Sjælland,Store_19,Dairy,1,172,210,20,36.85,0
13,Sjælland,Store_19,Meat,1,194,271,22,14.85,0
13,Sjælland,Store_19,Produce,1,122,114,0,22.32,8
13,Sjælland,Store_19,Bakery,0,156,182,0,31.28,0
13,Sjælland,Store_19,Frozen,0,172,157,0,19.29,15
13,Sjælland,Store_19,Dry Goods,1,92,128,4,18.93,0
13,Jylland,Store_20,Dairy,0,109,88,0,19.45,21
13,Jylland,Store_20,Meat,0,177,136,0,28.82,41
13,Jylland,Store_20,Produce,0,166,205,0,12.87,0
13,Jylland,Store_20,Bakery,1,102,130,21,32.7,0
13,Jylland,Store_20,Frozen,0,167,149,0,30.19,18
13,Jylland,Store_20,Dry Goods,1,179,186,4,25.66,0
13,Sjælland,Store_21,Dairy,0,85,67,0,36.82,18
13,Sjælland,Store_21,Meat,1,82,127,21,27.67,0
13,Sjælland,Store_21,Produce,1,194,252,9,34.65,0
13,Sjælland,Store_21,Bakery,0,187,170,0,29.27,17
13,Sjælland,Store_21,Frozen,0,172,140,0,34.36,32
13,Sjælland,Store_21,Dry Goods,1,86,104,18,23.71,0
13,Jylland,Store_22,Dairy,1,194,149,0,31.23,45
13,Jylland,Store_22,Meat,0,151,146,0,31.33,5
13,Jylland,Store_22,Produce,1,162,201,2,20.75,0
13,Jylland,Store_22,Bakery,0,84,97,0,24.42,0
13,Jylland,Store_22,Frozen,1,102,97,0,21.9,5
13,Jylland,Store_22,Dry Goods,1,135,100,0,10.45,35
13,Sjælland,Store_23,Dairy,0,96,80,0,13.9,16
13,Sjælland,Store_23,Meat,1,145,117,0,30.58,28
13,Sjælland,Store_23,Produce,1,165,234,11,21.09,0
13,Sjælland,Store_23,Bakery,1,166,182,18,33.33,0
13,Sjælland,Store_23,Frozen,1,152,194,2,22.47,0
13,Sjælland,Store_23,Dry Goods,1,159,209,5,17.19,0
13,Sjælland,Store_24,Dairy,0,172,173,0,37.16,0
13,Sjælland,Store_24,Meat,0,139,153,0,23.22,0
13,Sjælland,Store_24,Produce,1,186,213,9,38.63,0
13,Sjælland,Store_24,Bakery,1,89,104,20,22.84,0
13,Sjælland,Store_24,Frozen,0,169,168,0,19.16,1
13,Sjælland,Store_24,Dry Goods,1,160,222,15,22.25,0
13,Sjælland,Store_25,Dairy,1,98,100,19,39.68,0
13,Sjælland,Store_25,Meat,1,118,80,0,29.65,38
13,Sjælland,Store_25,Produce,0,175,161,0,35.17,14
13,Sjælland,Store_25,Bakery,0,177,154,0,33.35,23
13,Sjælland,Store_25,Frozen,1,84,114,23,11.91,0
13,Sjælland,Store_25,Dry Goods,0,88,85,0,30.73,3
14,Sjælland,Store_01,Dairy,1,185,164,0,26.53,21
14,Sjælland,Store_01,Meat,1,149,145,0,19.11,4
14,Sjælland,Store_01,Produce,1,142,95,0,30.17,47
14,Sjælland,Store_01,Bakery,0,127,105,0,13.17,22
14,Sjælland,Store_01,Frozen,1,178,141,0,22.07,37
14,Sjælland,Store_01,Dry Goods,1,132,181,20,13.8,0
14,Sjælland,Store_02,Dairy,1,126,122,0,39.6,4
14,Sjælland,Store_02,Meat,1,107,109,19,15.97,0
14,Sjælland,Store_02,Produce,0,198,129,0,17.08,69
14,Sjælland,Store_02,Bakery,1,164,200,16,10.2,0
14,Sjælland,Store_02,Frozen,0,162,134,0,39.73,28
14,Sjælland,Store_02,Dry Goods,1,96,68,0,38.08,28
14,Sjælland,Store_03,Dairy,0,139,153,0,13.61,0
14,Sjælland,Store_03,Meat,0,197,159,0,19.5,38
14,Sjælland,Store_03,Produce,1,108,125,7,10.09,0
14,Sjælland,Store_03,Bakery,1,116,168,14,22.19,0
14,Sjælland,Store_03,Frozen,1,160,126,0,15.22,34
14,Sjælland,Store_03,Dry Goods,1,116,101,0,36.94,15
14,Jylland,Store_04,Dairy,0,105,56,0,18.85,49
14,Jylland,Store_04,Meat,1,137,158,23,14.89,0
14,Jylland,Store_04,Produce,0,94,110,0,20.79,0
14,Jylland,Store_04,Bakery,0,165,81,0,22.7,84
14,Jylland,Store_04,Frozen,0,167,225,0,27.71,0
14,Jylland,Store_04,Dry Goods,0,111,104,0,17.6,7
14,Jylland,Store_05,Dairy,0,165,184,0,30.32,0
14,Jylland,Store_05,Meat,0,92,74,0,23.6,18
14,Jylland,Store_05,Produce,1,82,90,4,33.93,0
14,Jylland,Store_05,Bakery,1,173,113,0,10.32,60
14,Jylland,Store_05,Frozen,1,112,105,0,19.83,7
14,Jylland,Store_05,Dry Goods,0,110,104,0,24.28,6
14,Jylland,Store_06,Dairy,0,162,214,0,30.88,0
14,Jylland,Store_06,Meat,0,157,95,0,24.84,62
14,Jylland,Store_06,Produce,0,172,244,0,25.29,0
14,Jylland,Store_06,Bakery,1,88,91,14,10.79,0
14,Jylland,Store_06,Frozen,0,88,99,0,13.83,0
14,Jylland,Store_06,Dry Goods,1,121,138,14,36.93,0
14,Sjælland,Store_07,Dairy,1,115,131,4,38.68,0
14,Sjælland,Store_07,Meat,1,129,143,10,10.61,0
14,Sjælland,Store_07,Produce,1,141,107,0,11.21,34
14,Sjælland,Store_07,Bakery,0,117,137,0,39.79,0
14,Sjælland,Store_07,Frozen,1,194,36,0,18.12,158
14,Sjælland,Store_07,Dry Goods,0,97,125,0,38.37,0
14,Jylland,Store_08,Dairy,0,168,193,0,24.85,0
14,Jylland,Store_08,Meat,0,103,113,0,16.18,0
14,Jylland,Store_08,Produce,1,173,200,13,26.76,0
14,Jylland,Store_08,Bakery,1,190,138,0,32.33,52
14,Jylland,Store_08,Frozen,1,93,97,5,38.23,0
14,Jylland,Store_08,Dry Goods,1,193,143,0,28.24,50
14,Jylland,Store_09,Dairy,0,124,119,0,39.04,5
14,Jylland,Store_09,Meat,1,126,84,0,31.94,42
14,Jylland,Store_09,Produce,1,113,142,12,35.02,0
14,Jylland,Store_09,Bakery,1,160,178,13,35.0,0
14,Jylland,Store_09,Frozen,0,120,100,0,14.76,20
14,Jylland,Store_09,Dry Goods,1,168,169,17,17.0,0
14,Sjælland,Store_10,Dairy,1,177,187,18,28.55,0
14,Sjælland,Store_10,Meat,0,144,146,0,24.28,0
14,Sjælland,Store_10,Produce,1,136,153,3,15.12,0
14,Sjælland,Store_10,Bakery,0,178,247,0,14.82,0
14,Sjælland,Store_10,Frozen,0,156,175,0,35.58,0
14,Sjælland,Store_10,Dry Goods,0,171,128,0,30.12,43
14,Jylland,Store_11,Dairy,0,187,196,0,12.69,0
14,Jylland,Store_11,Meat,1,179,143,0,15.27,36
14,Jylland,Store_11,Produce,0,115,79,0,35.75,36
14,Jylland,Store_11,Bakery,1,132,204,23,37.95,0
14,Jylland,Store_11,Frozen,1,169,213,7,10.11,0
14,Jylland,Store_11,Dry Goods,0,166,147,0,10.05,19
14,Sjælland,Store_12,Dairy,0,123,102,0,14.01,21
14,Sjælland,Store_12,Meat,0,87,42,0,27.12,45
14,Sjælland,Store_12,Produce,1,82,71,0,28.91,11
14,Sjælland,Store_12,Bakery,1,149,63,0,13.91,86
14,Sjælland,Store_12,Frozen,0,130,129,0,22.6,1
14,Sjælland,Store_12,Dry Goods,0,179,100,0,10.66,79
14,Jylland,Store_13,Dairy,1,141,82,0,27.63,59
14,Jylland,Store_13,Meat,0,93,99,0,35.76,0
14,Jylland,Store_13,Produce,0,159,180,0,29.09,0
14,Jylland,Store_13,Bakery,1,92,85,0,38.35,7
14,Jylland,Store_13,Frozen,0,136,151,0,16.11,0
14,Jylland,Store_13,Dry Goods,1,124,111,0,37.04,13
14,Sjælland,Store_14,Dairy,1,138,169,20,10.46,0
14,Sjælland,Store_14,Meat,0,97,59,0,11.67,38
14,Sjælland,Store_14,Produce,0,143,156,0,12.56,0
14,Sjælland,Store_14,Bakery,1,196,230,8,38.69,0
14,Sjælland,Store_14,Frozen,0,156,148,0,19.5,8
14,Sjælland,Store_14,Dry Goods,0,180,137,0,12.74,43
14,Sjælland,Store_15,Dairy,0,155,139,0,19.99,16
14,Sjælland,Store_15,Meat,1,112,131,8,10.67,0
14,Sjælland,Store_15,Produce,1,130,93,0,39.17,37
14,Sjælland,Store_15,Bakery,0,138,104,0,33.61,34
14,Sjælland,Store_15,Frozen,0,139,130,0,15.57,9
14,Sjælland,Store_15,Dry Goods,1,135,150,8,30.64,0
14,Sjælland,Store_16,Dairy,0,136,77,0,20.69,59
14,Sjælland,Store_16,Meat,0,155,150,0,22.73,5
14,Sjælland,Store_16,Produce,0,85,84,0,30.93,1
14,Sjælland,Store_16,Bakery,1,100,75,0,30.4,25
14,Sjælland,Store_16,Frozen,1,182,172,0,22.2,10
14,Sjælland,Store_16,Dry Goods,1,121,96,0,19.72,25
14,Sjælland,Store_17,Dairy,1,163,197,21,30.23,0
14,Sjælland,Store_17,Meat,1,186,243,9,21.94,0
14,Sjælland,Store_17,Produce,1,131,145,13,39.08,0
14,Sjælland,Store_17,Bakery,1,186,203,18,22.4,0
14,Sjælland,Store_17,Frozen,1,187,94,0,18.65,93
14,Sjælland,Store_17,Dry Goods,0,184,223,0,15.12,0
14,Jylland,Store_18,Dairy,1,199,165,0,12.38,34
14,Jylland,Store_18,Meat,1,84,103,12,16.06,0
14,Jylland,Store_18,Produce,1,120,74,0,18.06,46
14,Jylland,Store_18,Bakery,1,100,80,0,18.04,20
14,Jylland,Store_18,Frozen,0,187,163,0,18.1,24
14,Jylland,Store_18,Dry Goods,1,152,145,0,13.18,7
14,Sjælland,Store_19,Dairy,1,134,145,6,26.14,0
14,Sjælland,Store_19,Meat,0,107,120,0,10.29,0
14,Sjælland,Store_19,Produce,1,110,75,0,10.04,35
14,Sjælland,Store_19,Bakery,1,105,60,0,35.84,45
14,Sjælland,Store_19,Frozen,0,187,294,0,12.39,0
14,Sjælland,Store_19,Dry Goods,1,153,144,0,36.32,9
14,Sjælland,Store_20,Dairy,1,80,97,15,38.51,0
14,Sjælland,Store_20,Meat,1,106,110,16,29.32,0
14,Sjælland,Store_20,Produce,0,139,139,0,35.45,0
14,Sjælland,Store_20,Bakery,0,113,75,0,33.99,38
14,Sjælland,Store_20,Frozen,0,105,130,0,30.23,0
14,Sjælland,Store_20,Dry Goods,0,112,80,0,26.28,32
14,Jylland,Store_21,Dairy,1,146,146,0,36.61,0
14,Jylland,Store_21,Meat,0,103,120,0,22.75,0
14,Jylland,Store_21,Produce,0,92,87,0,19.18,5
14,Jylland,Store_21,Bakery,1,80,139,13,29.54,0
14,Jylland,Store_21,Frozen,1,137,152,3,23.22,0
14,Jylland,Store_21,Dry Goods,1,195,125,0,16.11,70
14,Sjælland,Store_22,Dairy,1,114,127,19,34.32,0
14,Sjælland,Store_22,Meat,1,89,66,0,25.37,23
14,Sjælland,Store_22,Produce,1,146,139,0,14.31,7
14,Sjælland,Store_22,Bakery,1,107,95,0,21.97,12
14,Sjælland,Store_22,Frozen,1,92,80,0,28.19,12
14,Sjælland,Store_22,Dry Goods,0,107,119,0,22.5,0
14,Jylland,Store_23,Dairy,0,118,109,0,29.75,9
14,Jylland,Store_23,Meat,0,107,72,0,25.57,35
14,Jylland,Store_23,Produce,1,146,105,0,20.5,41
14,Jylland,Store_23,Bakery,1,181,75,0,17.12,106
14,Jylland,Store_23,Frozen,0,116,84,0,29.13,32
14,Jylland,Store_23,Dry Goods,1,177,206,17,22.8,0
14,Jylland,Store_24,Dairy,1,112,144,13,21.66,0
14,Jylland,Store_24,Meat,1,91,114,20,22.11,0
14,Jylland,Store_24,Produce,0,103,80,0,14.59,23
14,Jylland,Store_24,Bakery,1,151,220,21,21.58,0
14,Jylland,Store_24,Frozen,1,107,79,0,22.78,28
14,Jylland,Store_24,Dry Goods,0,114,109,0,22.56,5
14,Sjælland,Store_25,Dairy,0,194,198,0,32.82,0
14,Sjælland,Store_25,Meat,1,126,114,0,31.24,12
14,Sjælland,Store_25,Produce,1,143,117,0,38.74,26
14,Sjælland,Store_25,Bakery,1,115,99,0,21.55,16
14,Sjælland,Store_25,Frozen,1,165,148,0,30.14,17
14,Sjælland,Store_25,Dry Goods,1,195,194,0,14.93,1
15,Jylland,Store_01,Dairy,1,156,166,16,17.64,0
15,Jylland,Store_01,Meat,0,133,77,0,11.11,56
15,Jylland,Store_01,Produce,1,85,100,13,20.54,0
15,Jylland,Store_01,Bakery,1,195,159,0,19.27,36
15,Jylland,Store_01,Frozen,1,98,89,0,13.51,9
15,Jylland,Store_01,Dry Goods,0,178,176,0,30.05,2
15,Jylland,Store_02,Dairy,0,181,114,0,19.7,67
15,Jylland,Store_02,Meat,0,163,215,0,25.2,0
15,Jylland,Store_02,Produce,0,172,170,0,20.17,2
15,Jylland,Store_02,Bakery,0,197,275,0,30.6,0
15,Jylland,Store_02,Frozen,1,197,202,3,13.69,0
15,Jylland,Store_02,Dry Goods,0,159,99,0,12.61,60
15,Sjælland,Store_03,Dairy,1,112,130,5,19.42,0
15,Sjælland,Store_03,Meat,1,118,166,23,19.04,0
15,Sjælland,Store_03,Produce,1,166,150,0,29.51,16
15,Sjælland,Store_03,Bakery,0,149,175,0,35.26,0
15,Sjælland,Store_03,Frozen,1,130,181,19,38.31,0
15,Sjælland,Store_03,Dry Goods,0,198,165,0,18.77,33
15,Jylland,Store_04,Dairy,1,120,153,3,10.57,0
15,Jylland,Store_04,Meat,1,98,103,11,29.72,0
15,Jylland,Store_04,Produce,1,100,101,14,10.87,0
15,Jylland,Store_04,Bakery,1,123,100,0,23.22,23
15,Jylland,Store_04,Frozen,1,116,119,10,23.63,0
15,Jylland,Store_04,Dry Goods,0,105,86,0,35.83,19
15,Jylland,Store_05,Dairy,0,93,82,0,23.56,11
15,Jylland,Store_05,Meat,1,97,109,4,31.49,0
15,Jylland,Store_05,Produce,0,193,138,0,16.43,55
15,Jylland,Store_05,Bakery,1,185,116,0,38.15,69
15,Jylland,Store_05,Frozen,1,158,181,7,11.83,0
15,Jylland,Store_05,Dry Goods,1,83,102,5,21.86,0
15,Sjælland,Store_06,Dairy,1,187,223,22,38.3,0
15,Sjælland,Store_06,Meat,0,92,51,0,20.16,41
15,Sjælland,Store_06,Produce,0,129,180,0,29.14,0
15,Sjælland,Store_06,Bakery,1,120,160,7,39.59,0
15,Sjælland,Store_06,Frozen,1,183,251,13,25.81,0
15,Sjælland,Store_06,Dry Goods,0,116,135,0,29.59,0
15,Sjælland,Store_07,Dairy,1,166,212,12,21.81,0
15,Sjælland,Store_07,Meat,0,177,190,0,13.22,0
15,Sjælland,Store_07,Produce,0,129,106,0,36.81,23
15,Sjælland,Store_07,Bakery,0,113,119,0,32.67,0
15,Sjælland,Store_07,Frozen,1,136,162,23,34.76,0
15,Sjælland,Store_07,Dry Goods,1,163,146,0,18.34,17
15,Sjælland,Store_08,Dairy,0,177,92,0,19.68,85
15,Sjælland,Store_08,Meat,1,84,100,19,20.23,0
15,Sjælland,Store_08,Produce,1,94,28,0,10.35,66
15,Sjælland,Store_08,Bakery,1,192,244,22,25.95,0
15,Sjælland,Store_08,Frozen,0,101,61,0,12.39,40
15,Sjælland,Store_08,Dry Goods,1,184,214,13,19.86,0
15,Jylland,Store_09,Dairy,1,107,130,17,23.67,0
15,Jylland,Store_09,Meat,1,91,72,0,30.9,19
15,Jylland,Store_09,Produce,0,123,127,0,23.76,0
15,Jylland,Store_09,Bakery,1,143,213,5,24.3,0
15,Jylland,Store_09,Frozen,0,155,193,0,11.42,0
15,Jylland,Store_09,Dry Goods,0,155,76,0,31.75,79
15,Sjælland,Store_10,Dairy,1,96,38,0,14.85,58
15,Sjælland,Store_10,Meat,0,112,134,0,18.6,0
15,Sjælland,Store_10,Produce,0,136,157,0,12.7,0
15,Sjælland,Store_10,Bakery,1,85,90,2,27.96,0
15,Sjælland,Store_10,Frozen,0,89,103,0,24.55,0
15,Sjælland,Store_10,Dry Goods,0,121,109,0,36.18,12
15,Sjælland,Store_11,Dairy,1,141,187,23,26.81,0
15,Sjælland,Store_11,Meat,0,185,141,0,31.59,44
15,Sjælland,Store_11,Produce,0,160,197,0,39.54,0
15,Sjælland,Store_11,Bakery,0,100,135,0,39.28,0
15,Sjælland,Store_11,Frozen,0,123,118,0,25.52,5
15,Sjælland,Store_11,Dry Goods,1,105,160,3,37.83,0
15,Sjælland,Store_12,Dairy,0,133,157,0,38.52,0
15,Sjælland,Store_12,Meat,1,181,100,0,31.33,81
15,Sjælland,Store_12,Produce,0,178,154,0,25.13,24
15,Sjælland,Store_12,Bakery,1,145,194,23,25.15,0
15,Sjælland,Store_12,Frozen,0,88,78,0,25.44,10
15,Sjælland,Store_12,Dry Goods,0,194,226,0,21.1,0
15,Jylland,Store_13,Dairy,1,102,128,14,19.92,0
15,Jylland,Store_13,Meat,1,137,166,14,14.15,0
15,Jylland,Store_13,Produce,0,84,75,0,13.06,9
15,Jylland,Store_13,Bakery,1,183,178,0,25.4,5
15,Jylland,Store_13,Frozen,1,139,193,7,33.76,0
15,Jylland,Store_13,Dry Goods,0,121,124,0,15.65,0
15,Sjælland,Store_14,Dairy,1,188,161,0,31.52,27
15,Sjælland,Store_14,Meat,1,172,199,13,26.2,0
15,Sjælland,Store_14,Produce,1,144,180,13,39.58,0
15,Sjælland,Store_14,Bakery,1,187,281,16,36.67,0
15,Sjælland,Store_14,Frozen,1,192,207,17,28.03,0
15,Sjælland,Store_14,Dry Goods,1,99,113,18,17.34,0
15,Jylland,Store_15,Dairy,1,131,148,12,29.83,0
15,Jylland,Store_15,Meat,0,108,67,0,20.8,41
15,Jylland,Store_15,Produce,1,153,219,4,22.6,0
15,Jylland,Store_15,Bakery,1,180,183,3,26.33,0
15,Jylland,Store_15,Frozen,1,187,239,5,15.07,0
15,Jylland,Store_15,Dry Goods,0,121,135,0,16.31,0
15,Sjælland,Store_16,Dairy,0,113,119,0,33.08,0
15,Sjælland,Store_16,Meat,0,139,164,0,24.9,0
15,Sjælland,Store_16,Produce,0,186,144,0,17.98,42
15,Sjælland,Store_16,Bakery,1,103,93,0,10.96,10
15,Sjælland,Store_16,Frozen,0,180,225,0,27.71,0
15,Sjælland,Store_16,Dry Goods,1,92,143,17,11.43,0
15,Sjælland,Store_17,Dairy,0,105,136,0,31.63,0
15,Sjælland,Store_17,Meat,1,148,186,10,38.62,0
15,Sjælland,Store_17,Produce,1,126,205,11,34.29,0
15,Sjælland,Store_17,Bakery,1,106,68,0,34.85,38
15,Sjælland,Store_17,Frozen,1,127,149,16,23.29,0
15,Sjælland,Store_17,Dry Goods,1,191,277,15,37.99,0
15,Sjælland,Store_18,Dairy,1,165,180,6,26.65,0
15,Sjælland,Store_18,Meat,1,178,238,20,10.7,0
